Virus,Gene names,Normalized_weight
R9QTA1,MAGEA6,0.010021786
R9QTA1,MAGEA11,0.012511671
R9QTA1,PSMC4,0.033800187
R9QTA1,NOP2,0.118145036
R9QTA1,RPL27A,0.040958606
R9QTA1,RPL5,0.005353252
R9QTA1,RPL21,0.021475257
R9QTA1,RPL28,0.026704015
R9QTA1,RPS9,0.088328665
R9QTA1,RPS5,0.023965142
R9QTA1,RPS10,0.021475257
R9QTA1,MAP1B,0.008465608
R9QTA1,QARS1,0.057391846
R9QTA1,ATP5PO,0.020043573
R9QTA1,ARCN1,0.020666044
R9QTA1,CCT5,0.061873638
R9QTA1,MAPKAPK2,0.000124494
R9QTA1,CCT3,0.012387177
R9QTA1,MRPL19,0.064114535
R9QTA1,SRP9,0.035605353
R9QTA1,RBM25,0.007469655
R9QTA1,NT5C2,0.006473701
R9QTA1,MEOX2,0.003299097
R9QTA1,SERPINH1,0.020666044
R9QTA1,RPL14,0.046187364
R9QTA1,CCT8,0.012387177
R9QTA1,CCT4,0.018736383
R9QTA1,FXR1,0.033239963
R9QTA1,FXR2,0.04151883
R9QTA1,DAP3,0.164519141
R9QTA1,HNRNPA3,0.006100218
R9QTA1,HNRNPM,0.025957049
R9QTA1,KPNA2,0.143915344
R9QTA1,KPNA1,0.132710862
R9QTA1,NCBP2,0.019358855
R9QTA1,HNRNPF,0.028509181
R9QTA1,KIF11,0.025957049
R9QTA1,MRPL12,0.09903517
R9QTA1,COPB1,0.01363212
R9QTA1,CLNS1A,0.021661998
R9QTA1,PSMD4,0.008465608
R9QTA1,VCP,0.014939309
R9QTA1,HADHB,0.038344227
R9QTA1,NAP1L1,0.020728291
R9QTA1,EIF3B,0.007843137
R9QTA1,SEC61B,0.00367258
R9QTA1,MYL6,0.021475257
R9QTA1,ACTB,0.070899471
R9QTA1,EIF4A1,0.020728291
R9QTA1,RPS20,0.025957049
R9QTA1,PRPS1,0.010395269
R9QTA1,S100A10,0.027201992
R9QTA1,RAB10,0.008403361
R9QTA1,RPS3A,0.059446001
R9QTA1,RPL26,0.043946467
R9QTA1,RPL15,0.025957049
R9QTA1,RPL27,0.046187364
R9QTA1,RPL37A,0.000124494
R9QTA1,HNRNPK,0.021475257
R9QTA1,YWHAG,0.00087146
R9QTA1,RPS7,0.008465608
R9QTA1,PPP1CB,0.018425148
R9QTA1,RPS8,0.025957049
R9QTA1,RPS15A,0.063305322
R9QTA1,RPS16,0.025957049
R9QTA1,YWHAE,0.018176159
R9QTA1,RPS14,0.025957049
R9QTA1,RPS23,0.025957049
R9QTA1,RPS18,0.028509181
R9QTA1,RPS29,0.003361345
R9QTA1,RPS13,0.056831622
R9QTA1,RPS11,0.013694367
R9QTA1,SNRPE,0.032368503
R9QTA1,SNRPD1,0.050980392
R9QTA1,SNRPD3,0.036725801
R9QTA1,PSMC6,0.034235917
R9QTA1,RPL7A,0.046187364
R9QTA1,RPS4X,0.013694367
R9QTA1,RPL23A,0.026828509
R9QTA1,RPS6,0.026890756
R9QTA1,H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4-16,0.020168067
R9QTA1,H2BC4; H2BC6; H2BC7; H2BC8; H2BC10,0.008465608
R9QTA1,RAN,0.030999066
R9QTA1,RPL23,0.032990974
R9QTA1,RPS15,0.0291939
R9QTA1,RPS24,0.026704015
R9QTA1,RPS25,0.025957049
R9QTA1,RPS26,0.008465608
R9QTA1,RPL30,0.000124494
R9QTA1,RPL31,0.043946467
R9QTA1,RPL10A,0.020728291
R9QTA1,RPL32,0.000124494
R9QTA1,RPL11,0.040958606
R9QTA1,RPL8,0.028446934
R9QTA1,TRA2B,0.010893246
R9QTA1,AP2B1,0.083411142
R9QTA1,YWHAZ,0.052287582
R9QTA1,DYNLL1,0.071895425
R9QTA1,RPL38,0.025957049
R9QTA1,SKP1,0.030936819
R9QTA1,RPS21,0.003361345
R9QTA1,EIF5A,0.00087146
R9QTA1,RACK1,0.000124494
R9QTA1,ACTG1,0.003361345
R9QTA1,YBX1,0.03373794
R9QTA1,EEF1A1,0.036227824
R9QTA1,TUBA1B,0.010395269
R9QTA1,TUBB4B,0.021475257
R9QTA1,NOP14,0.008465608
R9QTA1,CCT2,0.000124494
R9QTA1,PRKDC,0.029940865
R9QTA1,MRPS22,0.093370682
R9QTA1,MRPS25,0.016246499
R9QTA1,MRPS10,0.01967009
R9QTA1,MRPS35,0.104263928
R9QTA1,MRPS5,0.069530034
R9QTA1,MRPS11,0.075256769
R9QTA1,MRPS15,0.136383442
R9QTA1,MRPS21,0.013694367
R9QTA1,MRPS34,0.103330221
R9QTA1,MRPS6,0.077684407
R9QTA1,MRPS9,0.136383442
R9QTA1,RPL24,0.025957049
R9QTA1,RPL36A,0.000124494
R9QTA1,ERH,0.029442888
R9QTA1,RPL19,0.046187364
R9QTA1,SRSF3,0.070090258
R9QTA1,RBM10,0.045066916
R9QTA1,RBM3,0.003361345
R9QTA1,SLC25A3,0.021475257
R9QTA1,PURA,0.074260815
R9QTA1,CLTC,0.023404918
R9QTA1,HNRNPU,0.021475257
R9QTA1,U2AF1,0.061998133
R9QTA1,SPTBN1,0.008465608
R9QTA1,SRSF2,0.035605353
R9QTA1,H1-1,0.111795829
R9QTA1,RPL18A,0.009212574
R9QTA1,RPL6,0.046187364
R9QTA1,TOP2B,0.017429194
R9QTA1,EIF4G1,0.018736383
R9QTA1,SRSF11,0.078369125
R9QTA1,PRDX1,0.020728291
R9QTA1,RPL18,0.036414566
R9QTA1,C1QBP,0.020728291
R9QTA1,CKAP4,0.022657952
R9QTA1,TJP1,0.032244009
R9QTA1,KHDRBS1,0.044693433
R9QTA1,SRSF1,0.038717709
R9QTA1,DHX9,0.016246499
R9QTA1,VAC14,0.031185808
R9QTA1,NCBP1,0.108123249
R9QTA1,AHNAK,0.049610955
R9QTA1,TFCP2,0.019545596
R9QTA1,GRSF1,0.008465608
R9QTA1,AIMP1,0.013818861
R9QTA1,ILF2,0.028509181
R9QTA1,ILF3,0.039028945
R9QTA1,TRAF1,0.010021786
R9QTA1,TARDBP,0.031123561
R9QTA1,HNRNPA0,0.036352319
R9QTA1,AIMP2,0.098039216
R9QTA1,PSMD2,0.030999066
R9QTA1,GPS2,0.023902894
R9QTA1,SRSF5,0.035605353
R9QTA1,SRSF6,0.043946467
R9QTA1,TRIM28,0.002863368
R9QTA1,G3BP1,0.008465608
R9QTA1,PABPC4,0.00087146
R9QTA1,MRPL49,0.075007781
R9QTA1,SF3B2,0.016931217
R9QTA1,DCTN2,0.023031435
R9QTA1,TRA2A,0.052723312
R9QTA1,SPTAN1,0.038593215
R9QTA1,DDX39B,0.033675692
R9QTA1,TUBB2A,0.003299097
R9QTA1,BYSL,0.014814815
R9QTA1,HNRNPD,0.006100218
R9QTA1,EIF3A,0.004606287
R9QTA1,DCTN1,0.001058201
R9QTA1,DYNC1H1,0.018425148
R9QTA1,TRIM25,0.031061313
R9QTA1,FLNC,0.013694367
R9QTA1,CAPRIN1,0.005353252
R9QTA1,RBM39,0.008465608
R9QTA1,GANAB,0.001742919
R9QTA1,KPNB1,0.067600373
R9QTA1,SART3,0.130718954
R9QTA1,PLEC,0.009212574
R9QTA1,STK38,0.028695923
R9QTA1,NONO,0.006473701
R9QTA1,PCBP1,0.1416122
R9QTA1,PCBP2,0.013134143
R9QTA1,SF3B3,0.008465608
R9QTA1,SF3B4,0.008465608
R9QTA1,ELAVL1,0.036352319
R9QTA1,MLF2,0.024338624
R9QTA1,MRPL23,0.041145347
R9QTA1,RBBP7,0.020728291
R9QTA1,SRSF7,0.043946467
R9QTA1,PFKFB3,0.008465608
R9QTA1,HNRNPUL2,0.110613134
R9QTA1,TSR1,0.078369125
R9QTA1,HKDC1,0.020417056
R9QTA1,TIMM50,0.011142235
R9QTA1,GLYR1,0.111858077
R9QTA1,LARP7,0.093370682
R9QTA1,PREPL,0.023031435
R9QTA1,PPP6R3,0.027388733
R9QTA1,RPS26P11,0.008403361
R9QTA1,SNAPC4,0.023902894
R9QTA1,LARP1B,0.066044195
R9QTA1,H2AC18; H2AC19,0.005166511
R9QTA1,MRPL14,0.016246499
R9QTA1,PRPF8,0.03243075
R9QTA1,BHLHB9,0.023902894
R9QTA1,LARP1,0.13750389
R9QTA1,RPS27L,0.003548086
R9QTA1,EIF3M,0.018736383
R9QTA1,MEPCE,0.093370682
R9QTA1,MRPL21,0.008403361
R9QTA1,PABPN1,0.008341114
R9QTA1,MTDH,0.002116402
R9QTA1,ALYREF,0.011702459
R9QTA1,CAND1,0.010395269
R9QTA1,CHERP,0.008465608
R9QTA1,MRPL41,0.02334267
R9QTA1,SRRM1,0.047494553
R9QTA1,CCAR2,0.028011204
R9QTA1,LNX2,0.042763772
R9QTA1,NIN,0.023031435
R9QTA1,USHBP1,0.009150327
R9QTA1,SERBP1,0.017615935
R9QTA1,NOA1,0.020354809
R9QTA1,ABCF1,0.000124494
R9QTA1,CEP70,0.012511671
R9QTA1,GADD45GIP1,0.016246499
R9QTA1,MIPOL1,0.010021786
R9QTA1,CCHCR1,0.025957049
R9QTA1,TRIM41,0.066044195
R9QTA1,PRPF31,0.013694367
R9QTA1,SREK1,0.046000622
R9QTA1,DDX1,0.059819483
R9QTA1,H1-10,0.084469343
R9QTA1,NCSTN,0.007594149
R9QTA1,HSPH1,0.030438842
R9QTA1,DHX38,0.034111422
R9QTA1,MRPS31,0.138997821
R9QTA1,DDX17,0.003361345
R9QTA1,UPF1,0.134391534
R9QTA1,SMARCC1,0.000933707
R9QTA1,DVL3,0.035543106
R9QTA1,CCDC47,0.015375039
R9QTA1,LRRC59,0.022657952
R9QTA1,EFHD2,0.002116402
R9QTA1,FAF2,0.00367258
R9QTA1,MRPL38,0.066791161
R9QTA1,PTCD3,0.138997821
R9QTA1,MRPL48,0.008403361
R9QTA1,POM121,0.023902894
R9QTA1,PGAM5,0.018860878
R9QTA1,NARS2,0.066044195
R9QTA1,ZFR,0.049112979
R9QTA1,COG8,0.023031435
R9QTA1,SRPK1,0.027513228
R9QTA1,CDC5L,0.000124494
R9QTA1,PSMD1,0.020728291
R9QTA1,POP1,0.069592281
R9QTA1,EIF3C,0.006473701
R9QTA1,DNAJC7,0.030376595
R9QTA1,PHB2,0.010395269
R9QTA1,HNRNPAB,0.013134143
R9QTA1,NAP1L4,0.012387177
R9QTA1,WDR77,0.06529723
R9QTA1,TUBA1C,0.01363212
R9QTA1,MRPL45,0.038655462
R9QTA1,DCUN1D5,0.010395269
R9QTA1,HNRNPUL1,0.046747588
R9QTA1,NOC4L,0.012013694
R9QTA1,GNL3,0.019794585
R9QTA1,MRPL13,0.038655462
R9QTA1,MRPL9,0.046934329
R9QTA1,MRPL4,0.038655462
R9QTA1,MRPL1,0.041145347
R9QTA1,MRPS26,0.105322129
R9QTA1,MRPL37,0.066044195
R9QTA1,GTPBP4,0.022097728
R9QTA1,DPY30,0.045751634
R9QTA1,NAT10,0.074883287
R9QTA1,POLR3F,0.017615935
R9QTA1,CARD9,0.00865235
R9QTA1,DHX36,0.032057267
R9QTA1,PNN,0.0529723
R9QTA1,CENPH,0.023031435
R9QTA1,PHAX,0.070961718
R9QTA1,MRPL44,0.044631186
R9QTA1,NCOA5,0.003548086
R9QTA1,MOV10,0.124120759
R9QTA1,MRPL47,0.09685652
R9QTA1,MRPS30,0.038655462
R9QTA1,RPS10P5,0.016246499
R9QTA1,DDX21,0.038717709
R9QTA1,AASDHPPT,0.010395269
R9QTA1,PNO1,0.003610333
R9QTA1,MBIP,0.023031435
R9QTA1,LANCL2,0.018736383
R9QTA1,ZCCHC3,0.016246499
R9QTA1,STAU2,0.026206038
R9QTA1,ATAD3A,0.051602863
R9QTA1,DDX18,0.070650482
R9QTA1,RBM28,0.0410831
R9QTA1,MRPL22,0.038655462
R9QTA1,MRPL39,0.038655462
R9QTA1,TECR,0.007096172
R9QTA1,FAM120A,0.10961718
R9QTA1,MRPL15,0.067040149
R9QTA1,HACD3,0.007220666
R9QTA1,RRBP1,0.022657952
R9QTA1,ATXN10,0.008092126
R9QTA1,DHCR7,0.001556178
R9QTA1,DNAJB11,0.009461562
R9QTA1,ZMYM2,0.029131653
R9QTA1,CYTH4,0.00865235
R9QTA1,MRTO4,0.006598195
R9QTA1,RALY,0.026579521
R9QTA1,PRPF19,0.013694367
R9QTA1,G3BP2,0.012947401
R9QTA1,PSMD13,0.033488951
R9QTA1,SRRM2,0.033488951
R9QTA1,PA2G4,0.000622471
R9QTA1,RTRAF,0.047681295
R9QTA1,EIF3L,0.050918145
R9QTA1,RUVBL1,0.01363212
R9QTA1,MRPS28,0.066728914
R9QTA1,MRPS17,0.016246499
R9QTA1,MRPS7,0.07351385
R9QTA1,COG6,0.020915033
R9QTA1,THRAP3,0.0054155
R9QTA1,NOP58,0.13146592
R9QTA1,LUC7L2,0.126423903
R9QTA1,MRPS2,0.027762216
R9QTA1,SF3B6,0.018736383
R9QTA1,MRPL11,0.065421724
R9QTA1,MRPS16,0.038655462
R9QTA1,MRPS23,0.128415811
R9QTA1,RTCB,0.024712107
R9QTA1,RPL36,0.020728291
R9QTA1,SAMHD1,0.044506692
R9QTA1,MAGED1,0.008465608
R9QTA1,MRPS18B,0.041892312
R9QTA1,COPG1,0.022657952
R9QTA1,GMEB1,0.04606287
R9QTA1,IGF2BP2,0.042701525
R9QTA1,SQOR,0.030750078
R9QTA1,LAMC3,0.023031435
R9QTA1,PIAS3,0.018860878
D2DJW3,ESYT2,0.073576097
D2DJW3,CCT3,0.002365391
D2DJW3,,0.020043573
D2DJW3,PRMT1,0.002365391
D2DJW3,MRPL17,0.002365391
D2DJW3,ACIN1,0.002365391
D2DJW3,MRPS22,0.002365391
D2DJW3,H3-3B,0.002365391
D2DJW3,PSMD11,0.00043573
D2DJW3,PSMD12,0.006847183
D2DJW3,PGRMC1,0.056458139
D2DJW3,IPO5,0.189604731
D2DJW3,IGF2BP3,0.007656396
D2DJW3,PIK3R2,0.219358855
D2DJW3,PSMD14,0.006847183
D2DJW3,KPNA3,6.22E-05
D2DJW3,DDX3X,0.010519763
D2DJW3,PPP6C,0.019919079
D2DJW3,SCD,0.004855275
D2DJW3,BHLHE40,0.058076564
D2DJW3,TXNDC9,0.110613134
D2DJW3,DVL2,0.075319016
D2DJW3,IRS4,0.127419857
D2DJW3,CDIPT,0.059694989
D2DJW3,PRMT5,0.113103019
D2DJW3,SCAMP3,0.092063492
D2DJW3,TAX1BP3,0.065483971
D2DJW3,GIPC1,0.040024899
D2DJW3,HNRNPDL,0.021661998
D2DJW3,NKRF,0.120946156
D2DJW3,SPTLC1,0.1232493
D2DJW3,OGT,0.05708061
D2DJW3,EIF3D,0.021350763
D2DJW3,DHX15,0.049112979
D2DJW3,PSMD3,0.006847183
D2DJW3,ZW10,0.028135699
D2DJW3,CCP110,0.139558045
D2DJW3,EEF1E1,0.006100218
D2DJW3,HNRNPR,0.210644258
D2DJW3,TRAPPC3,0.010457516
D2DJW3,ACTN4,0.050793651
D2DJW3,AKAP8,0.032244009
D2DJW3,CALU,0.020168067
D2DJW3,CREB3,0.030625584
D2DJW3,AKR1B10,0.022533458
D2DJW3,SYNCRIP,0.120199191
D2DJW3,CTNND1,0.002365391
D2DJW3,HNRNPCL1,0.035356365
D2DJW3,DKC1,0.0118892
D2DJW3,ATP6V1G1,0.319638967
D2DJW3,FLNB,0.022284469
D2DJW3,TACC1,0.037161531
D2DJW3,CDC45,0.0821662
D2DJW3,SRSF10,0.002365391
D2DJW3,BANF1,0.014130096
D2DJW3,PRKRA,0.149206349
D2DJW3,SNRNP200,0.009959539
D2DJW3,PPM1B,0.093868659
D2DJW3,CDC123,0.022284469
D2DJW3,ZMPSTE24,0.030376595
D2DJW3,ATP5PD,0.051353875
D2DJW3,ATP5MG,0.023280423
D2DJW3,PRPF6,0.042763772
D2DJW3,AP2A2,0.017678182
D2DJW3,UBR5,0.069903517
D2DJW3,SNX4,0.191907874
D2DJW3,ZWINT,0.093930906
D2DJW3,LUC7L3,0.01967009
D2DJW3,CD2BP2,0.0173047
D2DJW3,ACSL3,0.042452537
D2DJW3,CPSF4,0.157360722
D2DJW3,AP2A1,0.002365391
D2DJW3,STAU1,0.144973545
D2DJW3,BAG2,0.073202614
D2DJW3,BAG3,0.005602241
D2DJW3,MT-CO2,0.004606287
D2DJW3,IGHG1,0.191907874
D2DJW3,HLA-B,0.070463741
D2DJW3,CRYAB,0.070650482
D2DJW3,LMNA,0.010768752
D2DJW3,TFRC,0.006100218
D2DJW3,HSPB1,0.068409586
D2DJW3,RPN1,0.073202614
D2DJW3,RPN2,0.048366013
D2DJW3,H2AC4; H2AC8,0.017366947
D2DJW3,SLC25A5,0.043572985
D2DJW3,RPLP1,0.04929972
D2DJW3,RPLP2,0.059508248
D2DJW3,RPLP0,0.069467787
D2DJW3,ATP5F1B,0.049984438
D2DJW3,S100A6,0.004357298
D2DJW3,ENO1,0.260815437
D2DJW3,NPM1,0.044257703
D2DJW3,P4HB,0.111982571
D2DJW3,ANXA2,0.117086835
D2DJW3,TUBB,0.121630875
D2DJW3,HSP90AA1,0.004357298
D2DJW3,HNRNPC,0.112293806
D2DJW3,LAMB1,0.191907874
D2DJW3,SLC3A2,0.109554933
D2DJW3,HSP90AB1,0.004357298
D2DJW3,SRPRA,0.005726735
D2DJW3,SNRPB2,0.036227824
D2DJW3,VIM,0.014130096
D2DJW3,KRT7,0.019607843
D2DJW3,RPSA,0.277995643
D2DJW3,SNRPA,0.033115468
D2DJW3,LGALS1,0.008901338
D2DJW3,HNRNPA1,0.172798008
D2DJW3,SNRPA1,0.022657952
D2DJW3,H2AC11; H2AC13; H2AC15; H2AC16; H2AC17,0.093744164
D2DJW3,CCDC172,0.037161531
D2DJW3,HSPA1A,0.051540616
D2DJW3,CALM1,0.014130096
D2DJW3,HSPD1,0.038717709
D2DJW3,HSPA5,0.034049175
D2DJW3,HSPA8,0.108621226
D2DJW3,G6PD,0.020043573
D2DJW3,PABPC1,0.089822596
D2DJW3,PCNA,0.024587613
D2DJW3,SLC25A4,0.016993464
D2DJW3,SLC25A6,0.149393091
D2DJW3,ACTN1,0.034858388
D2DJW3,EEF2,0.004357298
D2DJW3,P4HA1,0.058263305
D2DJW3,HSP90B1,0.019047619
D2DJW3,SNRPB,0.023404918
D2DJW3,HNRNPL,0.092810458
D2DJW3,DARS1,0.022035481
D2DJW3,HIVEP1,0.319638967
D2DJW3,RPS2,0.056458139
D2DJW3,H1-2,0.039526922
D2DJW3,YBX3,0.041145347
D2DJW3,CTPS1,0.002178649
D2DJW3,TCP1,0.022782446
D2DJW3,RPL35A,0.009897292
D2DJW3,RPL7,0.033364457
D2DJW3,SON,0.065483971
D2DJW3,RPL17,0.067724868
D2DJW3,NCL,0.114783691
D2DJW3,POLR2C,0.006349206
D2DJW3,TNNI3,0.25577342
D2DJW3,H2AC7,0.017366947
D2DJW3,FLNA,0.02832244
D2DJW3,VDAC1,0.007905384
D2DJW3,SDHB,0.314347961
D2DJW3,HNRNPA2B1,0.092810458
D2DJW3,RPS3,0.107500778
D2DJW3,JAK1,0.020852786
D2DJW3,CFL1,0.004357298
D2DJW3,EIF4B,0.07394958
D2DJW3,ATP5PB,0.001058201
D2DJW3,RPS12,0.081792717
D2DJW3,ATP5F1A,0.034049175
D2DJW3,U2AF2,0.017180205
D2DJW3,RPL13,0.048241519
D2DJW3,PTBP1,0.038406474
D2DJW3,EEF1G,0.034049175
D2DJW3,YWHAQ,0.049424214
D2DJW3,ARNT,0.139558045
D2DJW3,CALR,0.004357298
D2DJW3,MAP4,0.023404918
D2DJW3,CANX,0.032492997
D2DJW3,PIK3R1,0.164954871
D2DJW3,EEF1D,0.013943355
D2DJW3,RPL12,0.113352007
D2DJW3,PPP2R1A,0.022782446
D2DJW3,HNRNPH3,0.057827575
D2DJW3,HNRNPH1,0.106629318
D2DJW3,YWHAB,0.043572985
D2DJW3,CSTF2,0.041145347
D2DJW3,MCM7,0.018113912
D2DJW3,HSPA1L,0.017055711
D2DJW3,PHB,0.008590103
D2DJW3,RPL22,0.175661376
D2DJW3,MYH10,0.010084034
D2DJW3,COPB2,0.012636166
D2DJW3,FUS,0.072331155
D2DJW3,NUP214,0.146342982
D2DJW3,ATP5F1C,0.027637722
D2DJW3,RPL4,0.033364457
D2DJW3,TAGLN2,0.007718643
D2DJW3,RBMX,0.119016495
D2DJW3,ATP6V1A,0.010457516
D2DJW3,HSPA9,0.022782446
D2DJW3,RPS19,0.134827264
D2DJW3,RPL3,0.033364457
D2DJW3,CCT6A,0.022782446
D2DJW3,RPL13A,0.029816371
D2DJW3,RFC5,0.030874572
D2DJW3,RFC3,0.077310924
D2DJW3,TMPO,0.033426704
D2DJW3,MTREX,0.021288515
D2DJW3,PIK3CA,0.019856832
D2DJW3,PIK3CB,0.034609399
D2DJW3,LRPPRC,0.048366013
D2DJW3,RPL35,0.033364457
D2DJW3,MATR3,0.1351385
D2DJW3,SSR1,0.053283536
D2DJW3,MAGEA6,0.037161531
D2DJW3,MAGEA11,0.037161531
D2DJW3,RANBP1,0.066853408
D2DJW3,PSMC4,0.057267351
D2DJW3,MAPK9,0.10961718
D2DJW3,CRK,0.000684718
D2DJW3,RPL27A,0.053532524
D2DJW3,RPL21,0.023840647
D2DJW3,RPL28,0.083660131
D2DJW3,RPS9,0.055524432
D2DJW3,RPS5,0.03286648
D2DJW3,RPS10,0.052349829
D2DJW3,MAP1B,0.002863368
D2DJW3,STT3A,0.094428883
D2DJW3,ATP5PO,0.045315904
D2DJW3,CCT5,0.107563025
D2DJW3,CCT3,0.022782446
D2DJW3,MRPL19,0.002365391
D2DJW3,TUFM,0.022782446
D2DJW3,CARS1,0.065483971
D2DJW3,TMED10,0.015437286
D2DJW3,RBM25,0.006349206
D2DJW3,EIF2B2,0.010457516
D2DJW3,CPT1A,0.002365391
D2DJW3,SERPINH1,0.006100218
D2DJW3,RPL14,0.113352007
D2DJW3,CCT8,0.022782446
D2DJW3,CCT4,0.022782446
D2DJW3,FXR1,0.010208528
D2DJW3,FXR2,0.019545596
D2DJW3,DAP3,0.052163087
D2DJW3,SSR4,0.008590103
D2DJW3,IRAK1,0.042701525
D2DJW3,ALDH3A2,0.060379707
D2DJW3,HSD17B4,0.035605353
D2DJW3,HNRNPA3,0.067102397
D2DJW3,HNRNPM,0.013881108
D2DJW3,KPNA2,0.028384687
D2DJW3,KPNA1,0.032804233
D2DJW3,HNRNPF,0.072268908
D2DJW3,KIF11,0.041830065
D2DJW3,SLC25A1,0.123934018
D2DJW3,COPB1,0.00043573
D2DJW3,COPA,0.002178649
D2DJW3,RARS1,0.00454404
D2DJW3,HADHB,0.132959851
D2DJW3,NAP1L1,0.022782446
D2DJW3,ADAR,0.177155307
D2DJW3,ATP5MF,0.062931839
D2DJW3,RRP1,0.007967631
D2DJW3,NUP107,0.0821662
D2DJW3,SEC61B,0.034049175
D2DJW3,MYL6,0.004357298
D2DJW3,ACTB,0.045378151
D2DJW3,RPS20,0.033364457
D2DJW3,RPS3A,0.064176782
D2DJW3,RPL26,0.013445378
D2DJW3,RPL15,0.067724868
D2DJW3,RPL27,0.059508248
D2DJW3,SEC61A1,0.021724245
D2DJW3,DCAF7,0.075941488
D2DJW3,HNRNPK,0.127170868
D2DJW3,YWHAG,0.006535948
D2DJW3,RPS7,0.005353252
D2DJW3,PPP1CA,0.002365391
D2DJW3,PPP1CB,0.044382197
D2DJW3,PSMC5,0.004606287
D2DJW3,RPS8,0.013881108
D2DJW3,RPS15A,0.115343915
D2DJW3,RPS16,0.067724868
D2DJW3,YWHAE,0.043572985
D2DJW3,RPS14,0.048241519
D2DJW3,RPS23,0.013881108
D2DJW3,RPS18,0.106629318
D2DJW3,RPS13,0.112854031
D2DJW3,RPS11,0.07631497
D2DJW3,PSMC6,0.022035481
D2DJW3,RPL7A,0.113352007
D2DJW3,RPS4X,0.022471211
D2DJW3,RPL23A,0.131590414
D2DJW3,RPS6,0.049112979
D2DJW3,H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4-16,0.064488017
D2DJW3,H2BC4; H2BC6; H2BC7; H2BC8; H2BC10,0.011515717
D2DJW3,RAN,0.008590103
D2DJW3,RPL23,0.107127295
D2DJW3,RPS15,0.064176782
D2DJW3,RPS24,0.077808901
D2DJW3,RPS25,0.048241519
D2DJW3,FAU,0.008403361
D2DJW3,RPL31,0.047805789
D2DJW3,RPL11,0.087892935
D2DJW3,RPL8,0.067724868
D2DJW3,AP2B1,0.216246499
D2DJW3,YWHAZ,0.092499222
D2DJW3,PPP2R2A,0.008092126
D2DJW3,DYNLL1,0.262994087
D2DJW3,RPL38,0.026953003
D2DJW3,SKP1,0.16756925
D2DJW3,RPS21,0.007033925
D2DJW3,PPP2CA,0.003361345
D2DJW3,YBX1,0.15157174
D2DJW3,EEF1A1,0.103392468
D2DJW3,ACTA1,0.034671646
D2DJW3,TUBB4B,0.067226891
D2DJW3,DLG4,0.024089636
D2DJW3,CCT2,0.002863368
D2DJW3,PRKDC,0.048366013
D2DJW3,MRPS10,0.002365391
D2DJW3,MRPS5,0.002365391
D2DJW3,MRPS15,0.076999689
D2DJW3,MRPS34,0.002365391
D2DJW3,MRPS9,0.026704015
D2DJW3,RPL24,0.033364457
D2DJW3,ERH,0.058574541
D2DJW3,RPL19,0.078991597
D2DJW3,RBM10,0.01967009
D2DJW3,SLC25A3,0.038717709
D2DJW3,CDC42EP1,0.067164644
D2DJW3,CLTC,0.024525366
D2DJW3,HNRNPU,0.092810458
D2DJW3,PFKP,0.00734516
D2DJW3,H1-1,0.069343293
D2DJW3,RPL6,0.113352007
D2DJW3,CENPC,0.065483971
D2DJW3,CSTF1,0.015686275
D2DJW3,DNM1,0.00821662
D2DJW3,RPL18,0.059072518
D2DJW3,CKAP4,0.006100218
D2DJW3,TJP1,0.010768752
D2DJW3,KHDRBS1,0.009897292
D2DJW3,DHX9,0.118829754
D2DJW3,LGALS3BP,0.0173047
D2DJW3,VAC14,0.156738251
D2DJW3,AHNAK,0.055524432
D2DJW3,CPSF1,0.109492686
D2DJW3,NUP160,0.031870526
D2DJW3,TFCP2,0.054403984
D2DJW3,ILF2,0.100342359
D2DJW3,ILF3,0.177217554
D2DJW3,TRAF2,0.037161531
D2DJW3,CSTF3,0.041145347
D2DJW3,TRAF1,0.037161531
D2DJW3,ZBTB17,0.215935263
D2DJW3,EIF2B5,0.030376595
D2DJW3,HNRNPA0,0.067102397
D2DJW3,AIMP2,0.286896981
D2DJW3,PSMD2,0.042950514
D2DJW3,GPS2,0.279863056
D2DJW3,PABPC4,0.050233427
D2DJW3,SF3B2,0.009897292
D2DJW3,SQSTM1,0.068285092
D2DJW3,DCTN2,0.191907874
D2DJW3,SPTAN1,0.017180205
D2DJW3,TUBB2A,0.034049175
D2DJW3,HNRNPD,0.038406474
D2DJW3,SCRIB,0.085652039
D2DJW3,DYNC1H1,0.046872082
D2DJW3,EIF2B1,0.010457516
D2DJW3,RCN2,0.022782446
D2DJW3,FLNC,0.02832244
D2DJW3,FKBP8,0.010084034
D2DJW3,RRP1B,0.015001556
D2DJW3,GANAB,0.011577965
D2DJW3,KPNB1,0.054777467
D2DJW3,SART3,0.002365391
D2DJW3,KARS1,0.024525366
D2DJW3,STK38,0.048490507
D2DJW3,PCBP1,0.118643013
D2DJW3,PCBP2,0.03286648
D2DJW3,TARBP2,0.086399004
D2DJW3,SF1,0.016806723
D2DJW3,ELAVL1,0.067102397
D2DJW3,MLF2,0.000497977
D2DJW3,ZYX,0.081170246
D2DJW3,H2AC20,0.017366947
D2DJW3,HNRNPUL2,0.034235917
