Drug_Protein Pair,Max DDT,Sum DDT,Max DDDT,Sum DDDT,Max DTTT,Sum DTTT,Max DTDT,Sum DTDT,degree of starting node,degree of ending node,max deg DDT,max deg DDDT,max deg DTTT,max deg DTDT,drug_centrality,target_centrality,betweenness_cen drug,betweenness_cen target,Label
"('PHENPROCOUMON', 'GNAS1')",0.20443038,0.033347198,0.176510175,0.017876475,0.0,0.0,0.0,0.0,0.372611465,0.109375,0.540029112,0.684630739,0.0,0.0,0.6909152959999999,0.7763202159999999,9.88e-05,0.060170666,0
"('PHENPROCOUMON', 'PROS')",0.474683544,0.224896277,0.407174566,0.07988484,0.0,0.0,0.3388,0.06615895299999999,0.372611465,0.109375,0.420669578,0.728542914,0.0,0.416785206,0.6909152959999999,0.670150986,9.88e-05,1.7899999999999998e-05,0
"('PHENPROCOUMON', 'PAI1')",0.162475386,0.037457924,0.307094622,0.126378535,0.0,0.0,0.0,0.0,0.372611465,0.296875,0.615720524,0.75249501,0.0,0.0,0.6909152959999999,0.6776277159999999,9.88e-05,0.07187766400000001,0
"('PHENPROCOUMON', 'TGFB1')",0.187224021,0.068752189,0.234144249,0.079211535,0.0,0.0,0.0,0.0,0.372611465,0.34375,0.644832606,0.756487026,0.0,0.0,0.6909152959999999,0.6777272059999999,9.88e-05,0.092377584,0
"('PHENPROCOUMON', 'HDAC2')",0.050632911,0.029427338,0.087323505,0.04144747,0.0,0.0,0.0,0.0,0.372611465,0.296875,0.592430859,0.75748503,0.0,0.0,0.6909152959999999,0.7603360220000001,9.88e-05,0.098563058,0
"('PHENPROCOUMON', 'COMT')",0.305454546,0.086784674,0.296377206,0.151026926,0.0,0.0,0.0,0.0,0.372611465,0.484375,0.633187773,0.7634730540000001,0.0,0.0,0.6909152959999999,0.7634799859999999,9.88e-05,0.207498405,0
"('PHENPROCOUMON', 'SRP19')",0.358161226,0.05842416,0.290722641,0.055271073,0.0,0.0,0.0,0.0,0.372611465,0.078125,0.560407569,0.698602794,0.0,0.0,0.6909152959999999,0.7453576609999999,9.88e-05,0.0,0
"('PHENPROCOUMON', 'TPM3')",0.154489255,0.043809538,0.268618523,0.047934325,0.0,0.0,0.0,0.0,0.372611465,0.109375,0.426491994,0.7415169659999999,0.0,0.0,0.6909152959999999,0.756845384,9.88e-05,0.006907282,0
"('WARFARIN', 'GGH')",0.385774563,0.104891037,0.332786906,0.07122906400000001,0.183140701,0.04744362,0.0,0.0,0.5159235670000001,0.109375,0.671033479,0.774451098,0.7542468859999999,0.0,0.875319427,0.810820304,0.036124943,0.0,0
"('WARFARIN', 'SSDH')",0.0,0.0,0.268938614,0.016323518000000002,0.0,0.0,0.0,0.0,0.5159235670000001,0.078125,0.0,0.566866267,0.0,0.0,0.875319427,0.656147833,0.036124943,0.0,0
"('WARFARIN', 'JAK2')",0.060759494,0.020424132,0.16868660600000002,0.044011071,0.0,0.0,0.0,0.0,0.5159235670000001,0.1875,0.69286754,0.789421158,0.0,0.0,0.875319427,0.6875186179999999,0.036124943,0.07793701900000001,0
"('WARFARIN', 'ATM')",0.06886075900000001,0.033794821,0.263979698,0.080689796,0.0,0.0,0.0,0.0,0.5159235670000001,0.390625,0.7147016009999999,0.804391218,0.0,0.0,0.875319427,0.670442992,0.036124943,0.231744574,0
"('WARFARIN', 'NF1')",0.15487714,0.044921731,0.156263114,0.087112346,0.0,0.0,0.0,0.0,0.5159235670000001,0.265625,0.717612809,0.8063872259999999,0.0,0.0,0.875319427,0.668114054,0.036124943,0.026768416,0
"('WARFARIN', 'DNMT1')",0.337552742,0.14133700400000002,0.321927012,0.13137902699999998,0.186647129,0.04505272,0.0,0.0,0.5159235670000001,0.171875,0.676855895,0.7784431140000001,0.332955832,0.0,0.875319427,0.66947063,0.036124943,0.028618966000000006,0
"('WARFARIN', 'TPA')",0.48667163,0.239234491,0.456068351,0.112920048,0.333917079,0.080600612,0.006016,0.001174771,0.5159235670000001,0.15625,0.69286754,0.7934131740000001,0.33182333,0.705547653,0.875319427,0.6750511840000001,0.036124943,0.000527516,0
"('WARFARIN', 'GNAS1')",0.206582278,0.033698221,0.180996298,0.024618783,0.21119212,0.054214647000000005,0.0,0.0,0.5159235670000001,0.109375,0.605531295,0.729540918,0.7542468859999999,0.0,0.875319427,0.7763202159999999,0.036124943,0.060170666,0
"('WARFARIN', 'PAI1')",0.353626683,0.182428666,0.341619644,0.190580398,0.270801385,0.065365801,0.00028,5.47e-05,0.5159235670000001,0.296875,0.704512373,0.79740519,0.342015855,0.53769559,0.875319427,0.6776277159999999,0.036124943,0.07187766400000001,0
"('WARFARIN', 'TGFB1')",0.06826713200000001,0.049334273,0.250610655,0.119503381,0.256775676,0.061980288,0.0008960000000000002,0.00017496599999999998,0.5159235670000001,0.34375,0.710334789,0.801397206,0.345413364,0.5462304410000001,0.875319427,0.6777272059999999,0.036124943,0.092377584,0
"('WARFARIN', 'HDAC2')",0.052079566,0.038036994,0.101008649,0.063761668,0.012897277,0.003113133,0.001128,0.00059051,0.5159235670000001,0.296875,0.675400291,0.80239521,0.76783692,0.718349929,0.875319427,0.7603360220000001,0.036124943,0.098563058,0
"('WARFARIN', 'COMT')",0.308771929,0.115963542,0.34722953100000004,0.230221251,0.007239825,0.0017475429999999998,0.0,0.0,0.5159235670000001,0.484375,0.720524017,0.808383234,0.7814269540000001,0.0,0.875319427,0.7634799859999999,0.036124943,0.207498405,0
"('WARFARIN', 'SRP19')",0.340253165,0.055502952,0.306023833,0.07541463400000001,0.008097015,0.00195445,0.0,0.0,0.5159235670000001,0.078125,0.625909753,0.743512974,0.75198188,0.0,0.875319427,0.7453576609999999,0.036124943,0.0,0
"('WARFARIN', 'TPM3')",0.311207164,0.115404058,0.307457679,0.070989783,0.004839694,0.001168201,0.007744,0.001512205,0.5159235670000001,0.109375,0.688500728,0.786427146,0.7542468859999999,0.361308677,0.875319427,0.756845384,0.036124943,0.006907282,0
"('NILOTINIB', 'GGH')",0.419529837,0.185906572,0.379744896,0.14458173400000002,0.0,0.0,0.01176,0.002296426,0.6815286620000001,0.109375,0.746724891,0.826347305,0.0,0.349928876,0.751541085,0.810820304,3.55e-05,0.0,0
"('NILOTINIB', 'SSDH')",0.0,0.0,0.209711264,0.006831033,0.0,0.0,0.0,0.0,0.6815286620000001,0.078125,0.0,0.618762475,0.0,0.0,0.751541085,0.656147833,3.55e-05,0.0,0
"('NILOTINIB', 'JAK2')",0.397830018,0.177187942,0.346551262,0.129932494,0.0,0.0,0.02,0.004143331,0.6815286620000001,0.1875,0.768558952,0.841317365,0.0,0.7638691320000001,0.751541085,0.6875186179999999,3.55e-05,0.07793701900000001,0
"('NILOTINIB', 'ATM')",0.43186895,0.185532306,0.414591225,0.167031091,0.036610447,0.008836998,0.006993000000000001,0.00306737,0.6815286620000001,0.390625,0.790393013,0.856287425,0.39184598,0.779516358,0.751541085,0.670442992,3.55e-05,0.231744574,0
"('NILOTINIB', 'DNMT1')",0.545277507,0.342627251,0.464879719,0.268261061,0.0,0.0,0.0,0.0,0.6815286620000001,0.171875,0.740902475,0.830339321,0.0,0.0,0.751541085,0.66947063,3.55e-05,0.028618966000000006,0
"('NILOTINIB', 'TPA')",0.286275067,0.067869273,0.289528193,0.11484452,0.0,0.0,0.0,0.0,0.6815286620000001,0.15625,0.774381368,0.845309381,0.0,0.0,0.751541085,0.6750511840000001,3.55e-05,0.000527516,0
"('NILOTINIB', 'GNAS1')",0.017611447,0.005258863000000001,0.12369924,0.025361027,0.0,0.0,0.0,0.0,0.6815286620000001,0.109375,0.570596798,0.7814371259999999,0.0,0.0,0.751541085,0.7763202159999999,3.55e-05,0.060170666,0
"('NILOTINIB', 'PROS')",0.565897245,0.160450368,0.486946675,0.14408220900000002,0.0,0.0,0.0,0.0,0.6815286620000001,0.109375,0.7452692870000001,0.8253493009999999,0.0,0.0,0.751541085,0.670150986,3.55e-05,1.7899999999999998e-05,0
"('NILOTINIB', 'PAI1')",0.546513965,0.299966573,0.426438633,0.310164037,0.0,0.0,0.0,0.0,0.6815286620000001,0.296875,0.780203785,0.8493013970000001,0.0,0.0,0.751541085,0.6776277159999999,3.55e-05,0.07187766400000001,0
"('NILOTINIB', 'TGFB1')",0.347197107,0.216080641,0.304670609,0.18730001,0.0,0.0,0.000336,6.56e-05,0.6815286620000001,0.34375,0.786026201,0.853293413,0.0,0.5860597439999999,0.751541085,0.6777272059999999,3.55e-05,0.092377584,0
"('NILOTINIB', 'HDAC2')",0.122045044,0.080152896,0.124668666,0.104755681,0.0,0.0,0.00063,0.000123023,0.6815286620000001,0.296875,0.787481805,0.854291417,0.0,0.615931721,0.751541085,0.7603360220000001,3.55e-05,0.098563058,0
"('NILOTINIB', 'COMT')",0.499393099,0.283495587,0.393344726,0.400129079,0.0,0.0,0.0,0.0,0.6815286620000001,0.484375,0.7962154290000001,0.860279441,0.0,0.0,0.751541085,0.7634799859999999,3.55e-05,0.207498405,0
"('NILOTINIB', 'SRP19')",0.27743857,0.045256478,0.274836006,0.095337756,0.0,0.0,0.0,0.0,0.6815286620000001,0.078125,0.6288209610000001,0.795409182,0.0,0.0,0.751541085,0.7453576609999999,3.55e-05,0.0,0
"('NILOTINIB', 'TPM3')",0.35212888299999995,0.13080479,0.354041623,0.105365846,0.0,0.0,0.0,0.0,0.6815286620000001,0.109375,0.76419214,0.8383233529999999,0.0,0.0,0.751541085,0.756845384,3.55e-05,0.006907282,0
"('VANDETANIB', 'GGH')",0.407533189,0.155672659,0.423331111,0.185838563,0.0,0.0,8.4e-05,1.64e-05,0.8789808920000001,0.109375,0.8369723440000001,0.888223553,0.0,0.5049786629999999,0.783176613,0.810820304,0.272495003,0.0,0
"('VANDETANIB', 'SSDH')",0.0,0.0,0.229382942,0.014627313,0.0,0.0,0.0,0.0,0.8789808920000001,0.078125,0.0,0.680638723,0.0,0.0,0.783176613,0.656147833,0.272495003,0.0,0
"('VANDETANIB', 'JAK2')",0.429612581,0.194490453,0.368291534,0.158823338,0.0,0.0,0.00028,6.39e-05,0.8789808920000001,0.1875,0.858806405,0.903193613,0.0,0.918918919,0.783176613,0.6875186179999999,0.272495003,0.07793701900000001,0
"('VANDETANIB', 'NF1')",0.253027711,0.239297073,0.221276963,0.228884294,0.006973418,0.001683238,0.001332,0.00088596,0.8789808920000001,0.265625,0.883551674,0.920159681,0.462061155,0.926031294,0.783176613,0.668114054,0.272495003,0.026768416,0
"('VANDETANIB', 'DNMT1')",0.469280642,0.379322823,0.463558313,0.352129538,0.0,0.0,0.00013000000000000002,2.89e-05,0.8789808920000001,0.171875,0.84279476,0.8922155690000001,0.0,0.901849218,0.783176613,0.66947063,0.272495003,0.028618966000000006,0
"('VANDETANIB', 'TPA')",0.382828838,0.138796483,0.387035748,0.188995812,0.0,0.0,0.0,0.0,0.8789808920000001,0.15625,0.8646288209999999,0.907185629,0.0,0.0,0.783176613,0.6750511840000001,0.272495003,0.000527516,0
"('VANDETANIB', 'GNAS1')",0.22784810100000005,0.064501015,0.198819008,0.044574307,0.0,0.0,1.6e-05,6.44e-06,0.8789808920000001,0.109375,0.77147016,0.843313373,0.0,0.7155049790000001,0.783176613,0.7763202159999999,0.272495003,0.060170666,0
"('VANDETANIB', 'PROS')",0.53164557,0.169317042,0.515317909,0.202286123,0.0,0.0,0.0,0.0,0.8789808920000001,0.109375,0.835516739,0.8872255490000001,0.0,0.0,0.783176613,0.670150986,0.272495003,1.7899999999999998e-05,0
"('VANDETANIB', 'PAI1')",0.52883263,0.373961105,0.517336268,0.425551454,0.0,0.0,2.8000000000000006e-05,5.47e-06,0.8789808920000001,0.296875,0.870451237,0.911177645,0.0,0.920341394,0.783176613,0.6776277159999999,0.272495003,0.07187766400000001,0
"('VANDETANIB', 'TGFB1')",0.415449529,0.279523841,0.373304623,0.271816235,0.0,0.0,0.00012,5.41e-05,0.8789808920000001,0.34375,0.876273654,0.915169661,0.0,0.948790896,0.783176613,0.6777272059999999,0.272495003,0.092377584,0
"('VANDETANIB', 'HDAC2')",0.15952492599999998,0.096130314,0.14290451,0.144643019,0.0,0.0,0.000768,0.000187659,0.8789808920000001,0.296875,0.877729258,0.916167665,0.0,0.9004267429999999,0.783176613,0.7603360220000001,0.272495003,0.098563058,0
"('VANDETANIB', 'COMT')",0.533698255,0.637260051,0.475458105,0.577733133,0.0,0.0,8e-05,1.76e-05,0.8789808920000001,0.484375,0.886462882,0.922155689,0.0,0.493598862,0.783176613,0.7634799859999999,0.272495003,0.207498405,0
"('VANDETANIB', 'SRP19')",0.491210555,0.27589921,0.454734818,0.16406875099999998,0.0,0.0,0.0,0.0,0.8789808920000001,0.078125,0.791848617,0.857285429,0.0,0.0,0.783176613,0.7453576609999999,0.272495003,0.0,0
"('VANDETANIB', 'TPM3')",0.470719153,0.135880054,0.465602642,0.148887834,0.0,0.0,0.0,0.0,0.8789808920000001,0.109375,0.8544395920000001,0.900199601,0.0,0.0,0.783176613,0.756845384,0.272495003,0.006907282,0
"('AFATINIB', 'GGH')",0.524630166,0.153325712,0.535526714,0.212114936,0.0,0.0,0.0084,0.001913689,0.949044586,0.109375,0.8689956329999999,0.910179641,0.0,0.536273115,0.773885767,0.810820304,4.820000000000001e-05,0.0,0
"('AFATINIB', 'SSDH')",0.0,0.0,0.233441847,0.018700008,0.0,0.0,0.0,0.0,0.949044586,0.078125,0.0,0.70259481,0.0,0.0,0.773885767,0.656147833,4.820000000000001e-05,0.0,0
"('AFATINIB', 'JAK2')",0.35053554,0.184239697,0.336973377,0.17203885800000002,0.0,0.0,0.0009,0.000466706,0.949044586,0.1875,0.890829694,0.925149701,0.0,0.950213371,0.773885767,0.6875186179999999,4.820000000000001e-05,0.07793701900000001,0
"('AFATINIB', 'ATM')",0.556962025,0.245278432,0.530447378,0.247424836,0.0,0.0,0.0192,0.009521578,0.949044586,0.390625,0.912663755,0.94011976,0.0,0.984352774,0.773885767,0.670442992,4.820000000000001e-05,0.231744574,0
"('AFATINIB', 'NF1')",0.261265823,0.27302944100000004,0.247926492,0.258993357,0.0,0.0,0.024,0.009175942,0.949044586,0.265625,0.915574964,0.942115768,0.0,0.957325747,0.773885767,0.668114054,4.820000000000001e-05,0.026768416,0
"('AFATINIB', 'DNMT1')",0.56660639,0.427503922,0.542877399,0.4014636620000001,0.0,0.0,0.013,0.002655731,0.949044586,0.171875,0.874818049,0.914171657,0.0,0.93314367,0.773885767,0.66947063,4.820000000000001e-05,0.028618966000000006,0
"('AFATINIB', 'TPA')",0.446431457,0.15704686199999998,0.451231796,0.220091196,0.0,0.0,0.0,0.0,0.949044586,0.15625,0.896652111,0.929141717,0.0,0.0,0.773885767,0.6750511840000001,4.820000000000001e-05,0.000527516,0
"('AFATINIB', 'GNAS1')",0.196122416,0.061205886,0.182312458,0.049551059,0.0,0.0,0.0006,0.000181605,0.949044586,0.109375,0.80349345,0.8652694609999999,0.0,0.7467994309999999,0.773885767,0.7763202159999999,4.820000000000001e-05,0.060170666,0
"('AFATINIB', 'PROS')",0.616906736,0.223509939,0.61994727,0.235276922,0.0,0.0,0.0099,0.001933216,0.949044586,0.109375,0.867540029,0.909181637,0.0,0.5746799429999999,0.773885767,0.670150986,4.820000000000001e-05,1.7899999999999998e-05,0
"('AFATINIB', 'PAI1')",0.634302406,0.473109758,0.617491337,0.494211215,0.0,0.0,0.046,0.010115212,0.949044586,0.296875,0.902474527,0.933133733,0.0,0.951635846,0.773885767,0.6776277159999999,4.820000000000001e-05,0.07187766400000001,0
"('AFATINIB', 'TGFB1')",0.428890544,0.308468657,0.429050015,0.309181773,0.0,0.0,0.0045,0.002499512,0.949044586,0.34375,0.908296943,0.937125749,0.0,0.980085349,0.773885767,0.6777272059999999,4.820000000000001e-05,0.092377584,0
"('AFATINIB', 'HDAC2')",0.181796263,0.142307278,0.172280083,0.168428788,0.0,0.0,0.0152,0.003313806,0.949044586,0.296875,0.909752547,0.938123752,0.0,0.931721195,0.773885767,0.7603360220000001,4.820000000000001e-05,0.098563058,0
"('AFATINIB', 'RNF8')",0.201150748,0.032812216,0.207768489,0.032557848,0.0,0.0,1.0,0.208021871,0.949044586,0.046875,0.7889374090000001,0.8552894209999999,0.0,0.86344239,0.773885767,0.740574361,4.820000000000001e-05,0.0,0
"('AFATINIB', 'COMT')",0.556962025,0.634137975,0.5258854789999999,0.645644765,0.0,0.0,0.0153,0.003573521,0.949044586,0.484375,0.918486172,0.944111776,0.0,0.741109531,0.773885767,0.7634799859999999,4.820000000000001e-05,0.207498405,0
"('AFATINIB', 'SRP19')",0.490749757,0.199724557,0.451009649,0.173082609,0.0,0.0,0.0,0.0,0.949044586,0.078125,0.823871907,0.8792415170000001,0.0,0.0,0.773885767,0.7453576609999999,4.820000000000001e-05,0.0,0
"('AFATINIB', 'TPM3')",0.5487954270000001,0.163426865,0.549830052,0.17045008600000006,0.0,0.0,0.0144,0.002811951,0.949044586,0.109375,0.886462882,0.922155689,0.0,0.5746799429999999,0.773885767,0.756845384,4.820000000000001e-05,0.006907282,0
"('PERTUZUMAB', 'JAK2')",0.0,0.0,0.0,0.0,0.0,0.0,0.000531,0.000337044,0.003184713,0.1875,0.0,0.0,0.0,0.527738265,0.30745516300000003,0.6875186179999999,0.0,0.07793701900000001,0
"('PERTUZUMAB', 'ATM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.009049795,0.003184713,0.390625,0.0,0.0,0.0,0.5618776670000001,0.30745516300000003,0.670442992,0.0,0.231744574,0
"('PERTUZUMAB', 'NF1')",0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.007558485,0.003184713,0.265625,0.0,0.0,0.0,0.53485064,0.30745516300000003,0.668114054,0.0,0.026768416,0
"('PERTUZUMAB', 'DNMT1')",0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.002607694,0.003184713,0.171875,0.0,0.0,0.0,0.510668563,0.30745516300000003,0.66947063,0.0,0.028618966000000006,0
"('PERTUZUMAB', 'PAI1')",0.0,0.0,0.0,0.0,0.0,0.0,0.02714,0.00619215,0.003184713,0.296875,0.0,0.0,0.0,0.52916074,0.30745516300000003,0.6776277159999999,0.0,0.07187766400000001,0
"('PERTUZUMAB', 'TGFB1')",0.0,0.0,0.0,0.0,0.0,0.0,0.002655,0.001722906,0.003184713,0.34375,0.0,0.0,0.0,0.557610242,0.30745516300000003,0.6777272059999999,0.0,0.092377584,0
"('PERTUZUMAB', 'HDAC2')",0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0032806090000000003,0.003184713,0.296875,0.0,0.0,0.0,0.5092460879999999,0.30745516300000003,0.7603360220000001,0.0,0.098563058,0
"('PERTUZUMAB', 'COMT')",0.0,0.0,0.0,0.0,0.0,0.0,0.009027,0.0021083770000000003,0.003184713,0.484375,0.0,0.0,0.0,0.318634424,0.30745516300000003,0.7634799859999999,0.0,0.207498405,0
"('LAPATINIB', 'GGH')",0.467380721,0.13275926300000002,0.40890178,0.181681172,0.0,0.0,0.0084,0.001831674,0.866242038,0.109375,0.831149927,0.884231537,0.0,0.4992887620000001,0.760277992,0.810820304,0.005684137,0.0,0
"('LAPATINIB', 'SSDH')",0.0,0.0,0.205228602,0.011971575,0.0,0.0,0.0,0.0,0.866242038,0.078125,0.0,0.6766467070000001,0.0,0.0,0.760277992,0.656147833,0.005684137,0.0,0
"('LAPATINIB', 'JAK2')",0.353820344,0.188170989,0.312371205,0.150028786,0.0,0.0,0.000306,0.000281,0.866242038,0.1875,0.852983988,0.899201597,0.0,0.913229018,0.760277992,0.6875186179999999,0.005684137,0.07793701900000001,0
"('LAPATINIB', 'ATM')",0.494821634,0.197422811,0.416566878,0.210619248,0.0,0.0,0.0192,0.009212263,0.866242038,0.390625,0.874818049,0.914171657,0.0,0.947368421,0.760277992,0.670442992,0.005684137,0.231744574,0
"('LAPATINIB', 'NF1')",0.254342067,0.254894756,0.206276363,0.224127564,0.0,0.0,0.024,0.00792521,0.866242038,0.265625,0.877729258,0.916167665,0.0,0.920341394,0.760277992,0.668114054,0.005684137,0.026768416,0
"('LAPATINIB', 'DNMT1')",0.458361093,0.300165243,0.455433275,0.339065037,0.0,0.0,0.013,0.002578403,0.866242038,0.171875,0.8369723440000001,0.888223553,0.0,0.8961593170000001,0.760277992,0.66947063,0.005684137,0.028618966000000006,0
"('LAPATINIB', 'TPA')",0.381888997,0.108277603,0.385596657,0.182097786,0.0,0.0,0.0,0.0,0.866242038,0.15625,0.858806405,0.903193613,0.0,0.0,0.760277992,0.6750511840000001,0.005684137,0.000527516,0
"('LAPATINIB', 'GNAS1')",0.196745027,0.039611817,0.160687738,0.041277758,0.0,0.0,0.0003,0.000102519,0.866242038,0.109375,0.765647744,0.839321357,0.0,0.709815078,0.760277992,0.7763202159999999,0.005684137,0.060170666,0
"('LAPATINIB', 'PROS')",0.537974684,0.16859215100000002,0.482366693,0.198555409,0.0,0.0,0.003366,0.000657293,0.866242038,0.109375,0.829694323,0.883233533,0.0,0.53769559,0.760277992,0.670150986,0.005684137,1.7899999999999998e-05,0
"('LAPATINIB', 'PAI1')",0.521076564,0.382879844,0.516066213,0.423171984,0.0,0.0,0.01564,0.003800039,0.866242038,0.296875,0.8646288209999999,0.907185629,0.0,0.914651494,0.760277992,0.6776277159999999,0.005684137,0.07187766400000001,0
"('LAPATINIB', 'TGFB1')",0.337552742,0.220946806,0.332314867,0.258560259,0.0,0.0,0.00153,0.001249365,0.866242038,0.34375,0.870451237,0.911177645,0.0,0.943100996,0.760277992,0.6777272059999999,0.005684137,0.092377584,0
"('LAPATINIB', 'HDAC2')",0.148381079,0.117127724,0.150332585,0.14460806,0.0,0.0,0.0152,0.003303847,0.866242038,0.296875,0.8719068409999999,0.912175649,0.0,0.894736842,0.760277992,0.7603360220000001,0.005684137,0.098563058,0
"('LAPATINIB', 'RNF8')",0.16636528,0.027137923,0.16124967099999998,0.026963651,0.0,0.0,1.0,0.203813318,0.866242038,0.046875,0.7510917029999999,0.829341317,0.0,0.826458037,0.760277992,0.740574361,0.005684137,0.0,0
"('LAPATINIB', 'COMT')",0.480229675,0.528284035,0.398000823,0.548321604,0.0,0.0,0.005202,0.001214997,0.866242038,0.484375,0.8806404659999999,0.918163673,0.0,0.704125178,0.760277992,0.7634799859999999,0.005684137,0.207498405,0
"('LAPATINIB', 'SRP19')",0.465822785,0.197275563,0.35976906299999994,0.149752285,0.0,0.0,0.0,0.0,0.866242038,0.078125,0.786026201,0.853293413,0.0,0.0,0.760277992,0.7453576609999999,0.005684137,0.0,0
"('LAPATINIB', 'TPM3')",0.4689689070000001,0.132101935,0.464459591,0.14466970099999998,0.0,0.0,0.004896,0.000956063,0.866242038,0.109375,0.848617176,0.896207585,0.0,0.53769559,0.760277992,0.756845384,0.005684137,0.006907282,0
"('CETUXIMAB', 'JAK2')",0.0,0.0,0.0,0.0,0.0,0.0,0.000126,5.41e-05,0.00955414,0.1875,0.0,0.0,0.0,0.530583215,0.311367905,0.6875186179999999,0.0,0.07793701900000001,0
