Drug_Protein Pair,Max DDT,Sum DDT,Max DDDT,Sum DDDT,Max DTTT,Sum DTTT,Max DTDT,degree of starting node,degree of ending node,max deg DDT,max deg DDDT,max deg DTTT,max deg DTDT_x,drug_centrality,target_centrality,betweenness_cen drug,betweenness_cen target,Label_x,max deg DTDT_y,Label_y
"('CAPTOPRIL', 'HMOX1')",0.14852320708860758,0.024227479254576845,0.1243462788655664,0.029742960734195224,0.0,0.0,0.0,0.6952380952380952,0.061538461538461535,0.7365356622998545,0.8193612774451098,0.0,0.0,0.8186103089898128,0.7220397316976984,0.0003016892395081005,0.0,0,0.0,1
"('SIPONIMOD', 'HMOX1')",0.13924050632911392,0.022713261749544744,0.12445373959301395,0.030029577755980825,0.0,0.0,0.0,0.6952380952380952,0.061538461538461535,0.7365356622998545,0.8193612774451098,0.0,0.0,0.8618536892625402,0.7220397316976984,8.608199633964468e-05,0.0,0,0.0,1
"('CAPTOPRIL', 'SLK')",0.010393071392405062,0.0033245891829262434,0.01072441877904182,0.00637775839285043,0.0,0.0,0.0,0.6952380952380952,0.09230769230769233,0.74235807860262,0.8253493013972056,0.0,0.0,0.8186103089898128,0.7236243931479949,0.0003016892395081005,0.8842285962335361,0,0.0,1
"('SIPONIMOD', 'SLK')",0.014613043037974685,0.006408877507725123,0.013897387213587563,0.0066463578806045046,0.0,0.0,0.0,0.6952380952380952,0.09230769230769233,0.7452692867540028,0.8253493013972056,0.0,0.0,0.8618536892625402,0.7236243931479949,8.608199633964468e-05,0.8842285962335361,0,0.0,1
"('CAPTOPRIL', 'GNAQ')",0.34719710683544297,0.10376993639845496,0.3449330679057844,0.10001086188606922,0.0,0.0,0.0,0.6952380952380952,0.07692307692307693,0.7467248908296943,0.8263473053892215,0.0,0.0,0.8186103089898128,0.7206869634494952,0.0003016892395081005,0.0,0,0.0,1
"('SIPONIMOD', 'GNAQ')",0.3500546956962025,0.11800432894715206,0.3208186349623458,0.09557751324465334,0.0,0.0,0.0,0.6952380952380952,0.07692307692307693,0.7467248908296943,0.8263473053892215,0.0,0.0,0.8618536892625402,0.7206869634494952,8.608199633964468e-05,0.0,0,0.0,1
"('CAPTOPRIL', 'UFO')",0.4339963837974684,0.07411917133022393,0.3770787717352989,0.08095311562609311,0.0,0.0,0.0,0.6952380952380952,0.1076923076923077,0.7641921397379913,0.8383233532934131,0.0,0.0,0.8186103089898128,0.7222656864030559,0.0003016892395081005,0.1077059490803902,0,0.0,1
"('SIPONIMOD', 'UFO')",0.4765450481012658,0.08560671797678615,0.3705416778080435,0.08151670300827457,0.0,0.0,0.0,0.6952380952380952,0.1076923076923077,0.7641921397379913,0.8383233532934131,0.0,0.0,0.8618536892625402,0.7222656864030559,8.608199633964468e-05,0.1077059490803902,0,0.0,1
"('CAPTOPRIL', 'EPHA2')",0.2796601356962025,0.045618865015954815,0.24897795199487266,0.05367208380293895,0.0,0.0,0.0,0.6952380952380952,0.1076923076923077,0.7438136826783115,0.8263473053892215,0.0,0.0,0.8186103089898128,0.806288209805626,0.0003016892395081005,0.0,0,0.0,1
"('SIPONIMOD', 'EPHA2')",0.2700421944303797,0.04946480829714784,0.22976669020990226,0.05434891070710965,0.24259497182285705,0.0585573616660629,0.0,0.6952380952380952,0.1076923076923077,0.7467248908296943,0.8263473053892215,0.8029445073612684,0.0,0.8618536892625402,0.806288209805626,8.608199633964468e-05,0.0,0,0.0,1
"('CAPTOPRIL', 'CBR1')",0.10970464101265824,0.022037308472383964,0.1068680398654062,0.032239465822498405,0.0,0.0,0.0,0.6952380952380952,0.07692307692307693,0.7409024745269287,0.8223552894211577,0.0,0.0,0.8186103089898128,0.7215882438183429,0.0003016892395081005,0.0,0,0.0,1
"('SIPONIMOD', 'CBR1')",0.114850262278481,0.023734929701892424,0.11123814875821184,0.030080605788892188,0.0,0.0,0.0,0.6952380952380952,0.07692307692307693,0.7409024745269287,0.8223552894211577,0.0,0.0,0.8618536892625402,0.7215882438183429,8.608199633964468e-05,0.0,0,0.0,1
"('CAPTOPRIL', 'CD44')",0.2986586055696202,0.048717943225680835,0.3595752865245954,0.09492657861782948,0.0,0.0,0.0,0.6952380952380952,0.07692307692307693,0.6754002911208151,0.7884231536926147,0.0,0.0,0.8186103089898128,0.8013888874638401,0.0003016892395081005,0.0,0,0.0,1
"('SIPONIMOD', 'CD44')",0.0,0.0,0.300445128665278,0.08585153340304277,0.09897966759902856,0.02389162541017229,0.0,0.6952380952380952,0.07692307692307693,0.0,0.7884231536926147,0.8006795016987542,0.0,0.8618536892625402,0.8013888874638401,8.608199633964468e-05,0.0,0,0.0,1
"('CAPTOPRIL', 'HLAE')",0.061053017721518985,0.009959121872415265,0.05781923871174492,0.008863416252322811,0.0,0.0,0.0,0.6952380952380952,0.07692307692307693,0.7481804949053857,0.8273453093812375,0.0,0.0,0.8186103089898128,0.7122357646016859,0.0003016892395081005,0.020026108714103333,0,0.0,1
"('SIPONIMOD', 'HLAE')",0.04801191392405063,0.007831824206930212,0.04105622252844096,0.008481345435316472,0.0,0.0,0.0,0.6952380952380952,0.07692307692307693,0.7481804949053857,0.8273453093812375,0.0,0.0,0.8618536892625402,0.7122357646016859,8.608199633964468e-05,0.020026108714103333,0,0.0,1
"('CAPTOPRIL', 'IRAK1')",0.01744888,0.005106763874341389,0.015420702066976447,0.007370647529321143,0.0,0.0,0.0,0.6952380952380952,0.09230769230769233,0.7394468704512372,0.8253493013972056,0.0,0.0,0.8186103089898128,0.7058103968296451,0.0003016892395081005,0.6434245661850648,0,0.0,1
"('SIPONIMOD', 'IRAK1')",0.019484056708860758,0.007476637358250638,0.01852984893446563,0.007767974477651438,0.0,0.0,0.0,0.6952380952380952,0.09230769230769233,0.7452692867540028,0.8253493013972056,0.0,0.0,0.8618536892625402,0.7058103968296451,8.608199633964468e-05,0.6434245661850648,0,0.0,1
"('CAPTOPRIL', 'ILF3')",0.4699367088607594,0.0766572584047135,0.37509414619452014,0.05823397056361732,0.0,0.0,0.0,0.6952380952380952,0.061538461538461535,0.7016011644832606,0.7954091816367266,0.0,0.0,0.8186103089898128,0.7516691084256686,0.0003016892395081005,0.0,0,0.0,1
"('SIPONIMOD', 'ILF3')",0.3334362460759493,0.05439095945261666,0.2829348814613043,0.05195619339159696,0.2748796922698343,0.06635021919025688,0.0,0.6952380952380952,0.061538461538461535,0.7016011644832606,0.7954091816367266,0.7995469988674971,0.0,0.8618536892625402,0.7516691084256686,8.608199633964468e-05,0.0,0,0.0,1
"('CAPTOPRIL', 'PSMD7')",0.5063291139240506,0.14517507657441284,0.4366175246274636,0.1205269182146096,0.0,0.0,0.0,0.6952380952380952,0.07692307692307693,0.7350800582241629,0.8183632734530938,0.0,0.0,0.8186103089898128,0.6906044289294758,0.0003016892395081005,0.0006919647853140811,0,0.0,1
"('SIPONIMOD', 'PSMD7')",0.4514259574683544,0.09447387080021068,0.340634532158308,0.11275650168756808,0.0,0.0,0.0,0.6952380952380952,0.07692307692307693,0.7350800582241629,0.8183632734530938,0.0,0.0,0.8618536892625402,0.6906044289294758,8.608199633964468e-05,0.0006919647853140811,0,0.0,1
"('PIRFENIDONE', 'RHEB')",0.0,0.0,0.13497727261656786,0.01826377233311405,0.2872881180046352,0.06934535411823795,0.0,0.5015873015873016,0.030769230769230767,0.0,0.7644710578842315,0.5821064552661381,0.0,0.8446815171794296,0.7139984535682015,0.00011665317260979885,0.0,0,0.0,1
"('PIRFENIDONE', 'BMPR2')",0.07062970734177214,0.0115212955801496,0.06238737433103669,0.008286936907069335,0.2621094925212083,0.06326775956791075,0.0,0.5015873015873016,0.030769230769230767,0.6506550218340611,0.7604790419161677,0.5821064552661381,0.0,0.8446815171794296,0.7097170961995175,0.00011665317260979885,0.0,0,0.0,1
"('PIRFENIDONE', 'VAMP2')",0.0,0.0,0.3094769438231053,0.04342389769184125,0.3208596183022198,0.07744881343491937,0.0,0.5015873015873016,0.04615384615384616,0.0,0.7674650698602794,0.5832389580973952,0.0,0.8446815171794296,0.7126756209948456,0.00011665317260979885,0.0071439811279846105,0,0.0,1
"('PIRFENIDONE', 'EPHB3')",0.39556962025316456,0.06452631178847938,0.3679172891523794,0.04558987911533127,0.4551456215744654,0.10986265120417404,0.0,0.5015873015873016,0.030769230769230767,0.636098981077147,0.7504990019960079,0.5821064552661381,0.0,0.8446815171794296,0.7085188029818452,0.00011665317260979885,0.0,0,0.0,1
